hour,day_of_week,month,demand_index,weather,event_nearby,driver_availability,competitor_price_index,trip_distance_km,is_holiday,surge_multiplier
9,0,9,43.55,1,1,0.488,0.882,9.03,0,2.5552
20,2,8,11.78,0,0,0.89,0.781,0.5,0,1.2414
13,4,2,0.0,1,1,0.594,1.085,27.67,0,2.0303
2,3,8,32.51,0,0,0.897,0.757,0.52,0,1.538
17,3,6,0.0,0,0,0.999,0.917,5.9,0,1.0154
23,3,1,20.69,0,1,0.703,0.994,4.6,0,1.7006
14,2,10,10.54,0,0,1.282,0.985,0.5,1,1.4689
5,4,4,42.57,0,0,0.977,0.987,15.93,0,1.8043
9,5,5,47.02,2,0,0.587,1.103,0.82,0,2.7862
11,1,2,22.36,2,1,0.626,1.019,9.09,0,2.537
6,1,10,47.94,0,0,0.981,1.031,6.24,0,1.8312
16,4,12,5.43,1,0,0.733,0.82,19.0,0,1.3895
0,2,5,24.92,1,0,0.783,1.195,2.75,0,1.8893
17,4,1,0.0,0,0,1.526,1.129,5.81,0,1.0
14,1,2,1.92,0,0,0.876,1.09,15.13,0,1.2566
18,4,1,0.0,0,0,0.575,0.915,8.38,0,1.323
0,3,11,18.78,0,0,1.25,1.098,1.38,0,1.174
4,6,2,69.6,0,1,0.763,1.096,11.48,0,2.5791
14,5,11,22.7,1,0,0.649,0.989,22.45,0,1.7973
2,4,11,40.12,0,1,1.117,0.974,21.5,0,1.9392
0,5,2,50.36,0,0,1.325,0.957,2.87,1,2.02
7,0,7,48.54,1,0,1.077,1.028,1.29,1,2.5772
11,4,7,19.88,0,0,0.894,1.335,11.13,0,1.2406
21,1,7,0.0,0,0,1.59,0.991,4.12,0,1.0
18,6,2,5.22,1,0,0.943,1.218,1.92,0,1.3348
11,1,3,27.89,0,0,1.208,0.959,4.23,0,1.2171
12,6,2,30.28,0,0,0.965,1.039,5.79,0,1.3517
0,5,5,45.94,0,0,1.134,0.736,3.78,0,1.5064
18,1,3,0.0,2,0,0.921,0.923,1.33,0,1.7729
5,3,10,54.24,2,0,0.66,1.126,3.93,0,2.6824
7,1,6,37.61,1,0,0.785,0.814,6.44,0,2.118
3,0,6,29.62,0,0,1.499,1.117,7.62,0,1.15
4,4,11,40.78,2,0,1.161,1.099,2.25,0,2.3342
21,2,5,5.08,0,0,1.089,1.113,4.26,0,1.0
6,1,2,37.49,2,0,0.699,1.123,14.19,0,2.3878
22,4,8,0.0,0,0,0.672,1.127,6.45,0,1.1749
3,3,6,26.33,0,0,1.037,1.181,3.41,0,1.4052
19,4,2,0.0,0,0,1.336,1.075,14.08,0,1.0
3,1,12,44.72,0,0,0.765,1.007,0.5,0,1.9538
14,1,1,17.14,0,1,0.585,1.107,0.95,0,2.0235
20,5,6,14.36,1,0,0.914,0.846,1.69,0,1.6693
4,6,2,63.53,0,0,0.635,1.023,13.22,0,2.1896
23,1,4,9.86,0,1,1.164,1.103,2.85,0,1.5098
8,0,12,48.62,1,0,0.776,0.908,5.7,0,2.1522
1,4,4,26.61,0,0,0.727,0.972,3.53,0,1.4644
6,5,9,69.88,0,0,0.689,1.104,0.5,0,2.2454
16,6,12,5.75,0,0,1.221,0.924,28.29,0,1.0
15,2,11,2.69,0,0,0.736,0.624,2.45,1,1.7202
16,0,10,0.0,0,0,1.189,0.827,17.2,0,1.0
19,2,10,0.0,1,0,1.246,1.064,6.02,0,1.1625
22,1,7,14.82,0,1,0.866,0.776,8.11,0,1.4743
1,2,9,21.28,0,1,0.706,0.842,2.25,0,1.7938
10,2,6,45.37,0,0,0.803,1.17,13.76,0,1.885
1,0,1,32.16,0,0,1.33,0.838,4.0,0,1.2311
0,0,11,14.78,2,1,0.662,0.875,2.61,0,2.446
1,4,10,28.19,0,0,0.763,1.33,10.96,0,1.6984
22,2,12,3.94,1,0,1.285,1.136,3.43,0,1.2813
8,0,8,54.34,0,1,0.901,0.773,6.03,1,2.6998
21,4,4,0.0,1,1,0.289,0.829,4.68,0,2.0539
1,2,10,34.55,0,0,1.132,0.884,8.96,0,1.2852
14,6,8,14.05,0,0,0.804,1.233,2.87,0,1.4177
9,2,3,30.48,0,0,1.331,1.073,1.0,0,1.3494
14,5,11,9.76,0,0,1.283,0.911,14.19,0,1.0
9,1,6,33.97,0,0,0.939,0.965,13.71,0,1.5233
22,6,4,13.33,0,0,0.829,1.075,7.4,0,1.4805
16,0,10,0.0,1,1,0.73,0.998,0.69,0,1.9288
8,3,4,44.29,0,0,1.017,0.609,17.41,0,1.562
17,6,2,1.1,0,0,0.797,0.889,24.8,0,1.2462
3,5,11,52.97,1,0,0.676,0.881,9.63,0,2.2068
8,0,4,57.29,0,0,1.172,1.013,5.69,0,1.6224
15,5,1,9.84,1,0,0.68,0.867,15.32,0,1.523
3,1,1,37.98,1,0,0.686,0.769,0.5,0,1.9622
15,5,5,9.66,1,0,1.145,0.991,2.31,0,1.3638
18,5,1,11.5,0,0,1.475,1.093,5.58,0,1.0
0,4,3,2.44,0,0,1.091,1.093,13.15,0,1.0515
22,6,3,16.88,0,0,0.61,0.944,10.06,0,1.2876
5,0,10,47.97,1,0,1.084,1.033,3.09,0,1.9523
9,6,4,44.9,2,0,1.072,0.766,9.14,0,2.0729
15,2,1,0.0,0,0,1.115,1.002,5.82,0,1.0
3,3,12,35.62,0,1,0.744,1.202,0.5,0,2.1002
21,4,7,0.0,0,0,0.851,0.928,6.23,0,1.0
21,6,4,8.9,1,0,0.882,0.906,22.65,0,1.4296
12,0,7,5.76,0,0,1.005,1.132,8.25,0,1.0029
15,4,5,5.59,0,0,1.118,0.859,2.91,0,1.1856
19,6,1,6.87,1,0,1.143,0.633,12.48,0,1.3451
5,2,11,50.04,0,0,0.503,1.13,17.08,0,1.9675
10,5,4,61.6,0,1,1.189,1.039,4.07,0,2.3292
23,3,5,7.9,0,1,0.809,0.838,0.5,0,1.5002
2,6,11,60.84,0,0,0.894,0.864,3.36,0,1.9328
19,6,12,7.03,0,1,0.963,0.827,8.08,0,1.5543
9,2,12,33.19,0,0,0.958,0.631,11.88,0,1.4809
0,3,4,19.76,2,0,1.108,0.742,17.46,0,1.7239
19,4,7,0.0,0,0,0.936,0.913,29.19,0,1.0
10,5,1,38.08,0,0,0.453,0.854,13.53,0,1.9435
11,5,9,44.1,2,0,0.874,1.056,6.21,0,2.4493
13,0,6,21.98,2,0,1.014,0.888,4.97,0,1.9904
7,3,12,58.79,0,0,0.777,1.019,5.58,0,2.054
10,2,8,29.57,1,0,0.804,0.97,9.31,0,1.9518
3,3,8,34.49,0,0,0.94,0.889,2.0,0,1.4677
6,6,9,56.94,0,0,1.505,0.739,2.19,0,1.4669
9,4,5,44.12,1,0,0.848,1.014,3.1,0,2.0605
18,5,8,0.0,2,0,0.642,1.052,16.37,0,1.6598
3,4,8,48.1,0,0,1.474,1.0,17.9,0,1.5595
1,4,6,16.32,0,1,0.79,1.15,0.57,0,1.6183
20,6,10,10.88,0,1,0.883,0.965,16.52,0,1.8285
17,0,11,0.0,0,0,1.178,0.952,10.47,0,1.0
13,4,8,11.15,0,0,1.254,1.127,16.59,0,1.2384
15,0,5,3.36,0,0,0.966,1.011,2.02,0,1.0673
21,6,11,10.6,0,0,1.278,1.125,8.76,0,1.0
10,6,10,60.35,0,0,1.534,1.137,2.03,0,1.6554
9,1,8,33.38,0,1,0.695,1.031,1.44,0,1.9791
16,3,10,1.82,0,0,1.102,0.898,22.9,0,1.0
13,5,3,17.13,1,0,0.847,0.891,4.55,0,1.7933
21,5,4,13.21,1,1,0.785,0.993,7.96,0,2.1698
3,2,11,33.07,0,0,1.285,1.142,7.21,0,1.5401
18,5,3,0.0,1,0,0.924,0.996,8.82,0,1.1934
1,0,5,23.99,0,0,0.604,1.398,6.87,0,1.7577
6,5,5,62.7,0,0,1.079,1.019,3.91,0,1.6311
8,0,5,57.18,0,0,1.022,1.171,24.84,0,1.821
18,5,12,5.54,2,1,0.79,0.837,23.69,0,2.22
15,2,12,5.52,0,1,0.691,0.988,5.0,0,1.6501
21,3,2,0.0,0,0,1.091,0.94,27.77,0,1.0
15,4,9,0.85,0,0,0.927,1.138,19.74,0,1.0
17,3,12,0.0,2,0,0.406,0.917,0.83,0,1.9296
22,0,7,0.24,0,0,0.698,1.137,19.88,0,1.2387
20,6,12,11.41,0,1,0.626,1.233,3.5,0,1.8432
20,4,8,0.0,0,0,1.258,0.749,8.24,0,1.0
10,1,2,34.35,0,1,0.276,1.277,0.5,0,2.4586
6,2,10,45.87,0,0,0.746,1.016,5.01,0,1.7759
8,3,10,39.17,0,1,0.863,1.227,1.45,0,2.1991
3,4,7,53.37,2,0,0.825,0.904,11.06,0,2.5284
12,2,3,17.84,0,1,0.582,1.043,1.61,0,1.9146
3,3,5,62.33,0,0,1.509,1.009,12.04,0,1.6571
18,0,7,0.0,0,0,0.654,0.964,3.11,0,1.2459
1,0,12,29.3,0,0,0.627,0.934,20.04,0,1.6223
8,6,9,65.39,1,0,1.094,1.185,4.69,1,2.7988
11,0,10,24.9,0,0,0.976,0.935,4.21,0,1.2577
1,1,1,38.61,0,0,0.606,0.733,3.3,0,1.5905
5,5,6,64.88,0,0,0.939,0.97,4.73,0,2.0396
4,0,6,49.98,0,1,1.013,0.906,4.89,0,2.0566
4,0,2,44.94,1,0,0.514,0.975,4.92,1,2.7658
19,5,10,7.35,1,0,0.682,1.18,2.91,0,1.4861
21,0,9,0.0,0,0,0.713,0.801,0.5,0,1.2747
4,4,5,63.39,1,0,0.455,0.969,8.3,0,2.7168
3,6,9,57.06,2,0,0.809,0.87,7.53,0,2.536
8,2,11,42.91,0,0,1.137,1.187,4.54,0,1.7685
21,1,4,0.0,1,0,0.819,1.203,0.5,0,1.524
9,3,12,41.96,1,0,0.919,1.212,0.71,0,2.1087
15,5,5,8.43,0,0,1.368,0.95,6.44,0,1.0
9,6,5,48.77,0,0,0.686,0.857,8.95,0,1.9165
9,6,5,60.6,0,0,1.165,1.2,13.65,0,1.8886
18,5,9,0.0,2,0,0.158,0.994,2.77,0,1.9891
9,5,1,38.48,0,0,0.536,0.963,3.96,0,1.859
5,1,8,53.2,1,1,0.569,1.082,24.87,0,2.8153
16,2,7,0.0,0,0,1.011,1.13,3.02,0,1.0
4,6,1,60.42,0,0,0.901,0.819,3.89,0,1.7979
5,0,2,48.42,0,0,1.328,0.887,0.54,0,1.3228
23,5,1,26.54,0,0,1.837,1.07,3.23,0,1.0
14,0,4,8.29,0,0,1.024,1.061,0.5,0,1.0912
18,3,12,0.0,0,0,1.169,1.018,5.29,0,1.0
17,5,10,12.09,0,0,1.138,1.015,3.1,0,1.0886
3,6,9,60.74,1,0,0.424,0.934,5.6,0,2.7485
7,1,1,46.28,0,0,1.008,0.974,14.8,0,1.5331
15,1,3,0.28,0,0,0.909,1.119,3.62,0,1.0
23,6,11,30.06,0,0,0.983,0.825,6.8,0,1.3838
18,6,7,0.0,0,1,0.429,1.136,0.5,0,1.7387
19,3,4,0.0,1,0,0.698,0.825,2.11,0,1.508
2,1,6,29.92,0,0,0.868,0.975,0.87,0,1.519
9,1,7,46.05,2,0,0.53,0.893,6.39,0,2.7036
1,1,12,18.54,2,0,0.9,1.094,1.43,0,2.081
3,5,6,57.3,2,0,0.731,0.821,4.37,0,2.5853
5,3,8,47.46,0,1,1.007,1.014,6.01,0,2.0533
10,5,2,34.47,0,0,1.457,1.211,13.07,1,1.8138
13,3,1,20.89,0,0,0.932,0.904,5.94,0,1.2235
15,2,7,2.06,0,1,0.982,1.166,12.24,1,1.9034
20,1,3,0.0,0,1,1.274,0.797,0.84,0,1.1623
18,2,4,0.0,0,0,1.156,1.026,27.33,1,1.4391
1,4,7,29.66,1,0,1.346,0.983,2.71,0,1.5503
16,4,2,0.0,0,0,0.908,1.105,4.37,0,1.2753
8,1,7,39.79,1,1,1.183,0.939,21.83,0,2.1603
16,0,4,0.0,0,0,0.937,0.985,16.64,0,1.0
14,6,9,4.68,1,0,1.176,0.975,48.08,0,1.3374
6,4,1,60.26,1,0,0.626,1.006,12.6,0,2.3725
21,0,3,16.39,0,0,1.041,0.901,3.47,0,1.1103
22,2,8,0.79,0,0,1.29,1.164,20.3,0,1.0
18,1,7,0.0,0,1,0.42,0.75,15.46,0,1.7287
2,6,2,43.43,2,0,1.327,0.978,19.53,0,2.2785
0,2,5,25.56,0,0,1.301,1.224,21.39,0,1.5097
3,5,7,64.71,0,0,1.067,1.013,6.14,0,2.0709
17,2,5,0.0,1,1,0.418,0.823,30.09,0,2.1447
7,3,10,55.57,0,0,0.888,1.045,3.17,0,1.9623
18,1,11,0.0,0,1,0.41,0.887,9.17,0,1.7336
22,3,1,0.9,0,0,0.634,0.879,0.5,0,1.0828
22,2,5,0.0,1,0,0.936,1.098,2.18,0,1.5251
5,0,10,54.23,1,0,0.904,0.928,1.89,0,2.1126
0,1,3,19.64,1,0,0.992,1.041,0.5,0,1.3971
7,1,1,52.67,1,1,0.874,1.099,11.63,0,2.5251
0,4,10,18.56,1,0,0.518,0.888,10.77,0,1.8043
18,0,11,0.0,0,0,1.021,0.969,3.74,0,1.0646
10,5,4,53.87,0,1,1.045,0.761,19.8,0,2.0413
20,0,7,0.0,0,0,0.712,1.071,37.48,0,1.1913
23,2,7,28.08,0,0,0.629,0.801,3.5,0,1.6194
14,2,2,4.7,1,0,0.808,1.016,3.84,1,2.0564
22,2,2,0.0,2,1,0.683,0.985,21.53,0,2.3411
10,4,1,34.92,0,0,1.184,1.226,16.68,1,2.2095
18,0,2,0.0,1,0,0.75,1.043,9.38,0,1.4353
20,3,9,0.0,0,0,0.748,1.024,0.5,1,1.5914
9,0,11,54.78,0,0,0.803,1.009,1.75,0,2.1105
23,3,12,15.28,1,1,0.422,0.877,8.93,0,2.2055
11,1,9,21.95,0,0,0.756,0.949,1.62,0,1.5453
0,3,7,23.35,1,0,0.859,0.992,8.1,0,1.7637
23,6,11,35.34,0,0,1.21,0.952,3.98,0,1.418
6,1,3,36.38,0,1,0.934,0.869,7.12,0,1.7164
16,5,8,23.2,1,0,0.706,1.483,3.46,0,1.9021
9,5,4,46.53,1,0,0.612,1.059,4.4,0,2.2536
5,6,5,72.94,0,0,1.332,0.975,18.3,0,1.9462
16,2,10,0.0,0,0,1.093,1.004,1.6,0,1.0
17,6,5,12.91,0,1,1.05,0.87,0.5,0,1.4478
4,0,2,40.8,0,1,0.885,0.819,5.15,0,2.0883
17,2,9,9.3,1,0,1.169,1.282,23.24,0,1.3057
16,0,6,0.0,0,0,1.129,0.6,7.2,0,1.0221
21,3,6,0.0,0,0,0.878,1.095,1.59,1,1.6062
15,0,1,0.0,1,0,1.421,1.327,0.59,0,1.12
7,3,2,53.23,0,0,1.144,1.005,0.51,0,1.8423
23,0,4,20.4,0,0,1.153,1.033,6.7,0,1.2989
12,6,12,27.34,0,0,0.684,1.103,1.7,0,1.728
23,6,8,31.65,1,0,1.19,1.253,11.49,0,1.6422
15,6,8,12.75,0,0,0.59,1.138,11.34,0,1.5149
10,6,9,42.8,2,0,1.068,1.5,24.04,0,2.579
5,1,1,50.12,0,0,1.111,0.997,8.09,0,1.6697
2,3,12,54.05,0,0,0.592,0.882,26.08,0,1.9361
0,6,11,37.04,0,0,1.235,1.11,1.75,0,1.3158
17,2,12,0.0,1,0,0.995,0.964,12.1,0,1.2876
4,2,8,51.99,1,0,0.762,1.077,44.08,0,2.3193
12,2,4,25.62,2,0,0.928,1.018,11.6,0,2.0109
9,2,11,37.48,0,0,0.879,0.82,9.39,0,1.5418
4,1,5,49.28,1,0,1.034,0.669,3.07,0,2.1089
13,1,10,0.0,0,0,1.445,0.809,0.97,1,1.3745
16,4,5,0.0,2,0,0.793,0.839,5.6,0,1.5523
0,4,11,18.24,1,1,0.747,1.049,6.46,0,2.1438
1,6,7,38.61,1,0,1.173,1.001,4.46,0,1.7316
6,4,3,49.15,0,1,0.681,0.952,15.32,0,2.2027
9,5,5,58.3,0,0,0.989,1.048,27.47,0,1.7715
19,6,7,3.83,1,0,1.136,1.012,11.85,0,1.2758
6,4,6,53.63,2,0,0.903,0.884,4.96,0,2.511
23,0,2,10.74,0,1,1.001,0.83,20.13,0,1.5028
15,5,8,16.23,0,0,1.186,1.161,3.75,0,1.0435
4,3,9,41.93,0,0,0.881,1.257,4.47,0,1.6768
11,2,9,33.93,0,0,1.018,0.992,12.0,0,1.5998
16,0,9,0.0,0,0,0.618,0.985,1.63,0,1.2453
15,5,2,0.33,0,0,1.13,0.812,7.54,0,1.0
19,6,10,8.47,0,0,0.863,1.024,2.37,1,1.6678
15,1,3,0.85,1,0,0.753,1.237,0.54,0,1.4785
18,2,4,0.0,0,0,1.125,0.795,9.78,0,1.0
14,3,2,15.63,0,0,1.011,0.931,2.76,0,1.0102
11,3,6,24.34,0,0,0.687,0.985,2.4,0,1.5013
20,6,12,0.0,1,0,0.757,1.13,22.55,0,1.5456
9,6,7,45.21,0,0,0.937,0.989,11.96,0,1.7153
21,1,9,3.65,0,0,1.234,1.054,5.13,0,1.0
1,2,1,29.06,0,0,0.912,0.9,0.97,0,1.5302
6,4,12,38.61,0,0,0.915,0.95,7.77,0,1.6508
12,2,7,23.85,1,0,1.043,1.066,0.9,0,1.5647
2,2,5,40.7,0,0,0.681,1.029,9.83,0,1.7121
14,3,3,3.54,2,0,0.765,0.731,1.22,0,1.8223
0,1,11,24.93,0,0,1.288,0.88,21.45,0,1.3069
2,2,5,23.33,0,0,0.948,1.091,3.37,0,1.2998
9,0,6,36.73,1,1,1.231,1.128,7.91,0,2.0236
14,0,4,7.81,0,0,0.659,1.165,1.93,0,1.4774
21,6,12,36.07,0,0,0.244,0.783,10.09,0,2.0554
5,1,10,54.33,0,0,1.106,1.111,6.46,0,1.7653
19,4,9,0.0,1,0,0.756,1.125,0.5,0,1.4996
14,5,1,11.86,1,1,0.791,1.157,3.91,0,2.0432
23,2,12,9.05,1,0,0.805,0.789,16.94,0,1.4267
20,5,10,19.82,0,0,1.304,1.066,5.54,0,1.0
6,2,6,58.38,0,1,0.239,0.875,2.13,0,2.7247
20,3,10,4.5,0,0,0.657,1.159,2.98,0,1.3488
4,2,11,43.83,0,0,1.064,1.322,2.34,0,1.6479
3,5,11,53.94,1,0,1.009,0.861,0.67,0,2.0825
21,4,12,0.0,0,0,0.802,1.21,5.98,0,1.1477
17,2,11,0.0,0,1,0.469,1.035,15.88,0,1.714
2,2,2,45.27,0,0,0.896,1.031,11.78,0,1.7068
16,6,7,7.15,0,1,0.929,0.819,3.2,0,1.4622
17,3,9,0.0,0,0,1.05,1.122,8.15,0,1.0
17,0,12,0.0,0,0,0.67,1.099,3.12,0,1.0508
23,0,6,21.08,1,0,0.991,0.816,6.26,0,1.6389
23,6,11,20.52,0,1,0.583,0.871,7.24,0,1.8094
1,4,11,19.68,2,1,0.519,0.933,9.58,1,3.1462
12,1,10,7.66,1,0,1.149,0.792,7.17,0,1.3192
21,1,11,3.39,0,1,0.535,0.89,20.32,0,1.741
14,3,9,28.14,1,1,0.1,0.954,3.01,0,2.6674
4,5,12,66.82,1,0,0.797,1.064,4.97,0,2.4044
2,5,11,38.01,0,1,0.959,1.118,4.45,0,2.1211
4,2,8,41.14,0,1,1.296,0.921,5.78,0,1.8188
4,3,5,29.18,0,0,0.626,1.012,2.79,0,1.7984
4,5,8,71.14,2,0,0.82,1.205,4.12,0,2.8792
2,0,5,30.62,0,0,0.859,1.37,7.2,0,1.661
2,6,8,52.35,0,0,1.185,0.925,0.5,0,1.6775
19,4,7,0.0,1,0,0.926,1.237,13.04,0,1.337
22,1,12,12.94,0,0,1.555,1.001,7.33,0,1.0126
17,6,5,5.89,0,0,0.953,1.098,0.5,0,1.0
19,2,8,0.0,0,0,0.939,0.919,2.09,0,1.0343
3,6,6,57.6,0,1,0.469,0.933,5.66,0,2.5457
0,1,7,13.59,2,0,0.968,0.704,25.11,0,1.9617
15,0,11,1.56,1,0,1.058,1.057,11.24,0,1.2124
7,2,5,50.53,0,0,1.013,1.016,1.28,0,1.8155
16,0,8,0.0,1,0,0.81,0.967,2.07,1,1.9221
7,1,11,44.9,2,1,0.87,0.833,18.56,0,2.7802
6,1,8,65.19,0,0,1.015,1.12,16.37,0,1.9612
7,0,1,63.97,2,0,0.796,1.014,14.14,0,2.8866
20,2,8,0.0,0,0,0.556,1.185,18.54,0,1.2524
23,0,10,1.09,1,0,0.688,1.041,6.68,0,1.5031
11,2,8,29.84,0,0,0.999,0.885,39.58,0,1.4168
15,3,7,1.82,0,0,0.93,1.0,4.25,0,1.0
11,3,6,33.36,1,0,0.736,0.917,7.3,0,1.8498
18,2,11,0.0,0,1,0.896,0.975,26.09,0,1.5362
9,0,10,58.4,0,0,1.633,0.677,1.38,0,1.4615
6,6,3,78.3,1,0,0.582,0.852,0.5,0,2.8089
11,6,7,55.71,0,0,1.086,1.179,9.71,0,1.6866
19,2,11,0.0,0,0,0.891,1.212,0.5,0,1.0755
4,1,4,28.72,0,0,0.712,0.843,0.98,0,1.5992
15,6,8,5.59,0,0,1.514,1.074,8.79,0,1.0
8,0,11,50.19,0,0,1.327,1.029,1.13,0,1.5482
6,5,5,70.83,0,0,1.067,1.073,0.5,0,2.163
19,2,3,0.0,0,1,1.25,1.021,2.83,0,1.2917
21,1,6,1.3,0,0,1.196,0.924,1.45,0,1.0
13,4,6,22.96,0,0,0.715,0.898,21.83,0,1.4116
10,1,6,45.74,0,0,1.022,1.109,0.97,0,1.6801
6,5,8,53.86,1,0,0.968,0.687,4.74,1,2.5348
9,2,1,39.18,0,0,1.142,0.964,7.56,0,1.6684
8,0,10,36.03,0,0,1.092,0.884,4.64,0,1.3736
3,0,1,15.69,0,0,1.265,1.041,5.05,0,1.0578
15,3,10,0.78,1,0,0.662,0.8,8.23,0,1.4834
9,5,7,41.46,0,0,0.763,1.13,3.27,0,1.8595
18,2,11,0.0,0,0,1.609,1.13,35.06,0,1.0
23,1,3,0.0,2,0,0.825,0.839,32.92,1,2.3192
16,1,8,2.18,0,1,0.208,0.897,10.7,0,1.7434
8,5,3,65.5,0,0,1.224,1.122,10.75,0,1.7038
12,2,6,40.33,1,0,1.089,0.946,2.7,0,1.8977
0,1,1,29.49,1,1,0.543,1.129,32.69,0,2.5072
1,6,2,37.87,0,0,1.061,0.981,9.19,0,1.5447
12,4,7,27.0,0,0,1.054,1.237,0.54,0,1.4092
23,5,12,27.16,1,0,0.696,1.022,2.54,0,1.9333
8,3,6,47.12,2,1,0.781,0.713,0.69,0,2.7167
6,0,1,44.19,0,1,0.859,0.97,2.63,0,2.1507
15,1,10,4.25,0,0,0.964,1.11,1.38,0,1.2714
18,4,7,0.0,1,0,0.43,0.983,13.99,0,1.5647
6,2,4,46.1,1,0,0.82,1.099,9.17,0,2.1111
5,1,1,47.92,1,0,0.681,0.905,23.82,0,2.394
17,5,9,11.25,1,0,1.298,1.288,0.66,0,1.2944
18,2,3,0.0,1,0,0.522,1.099,1.48,0,1.5642
10,4,9,37.86,1,0,0.62,1.345,20.75,0,2.1828
11,4,7,16.84,0,1,1.198,0.875,4.12,0,1.488
9,6,8,52.05,2,0,0.635,0.818,6.62,0,2.6735
12,0,7,15.46,0,0,0.883,1.5,18.93,0,1.3705
11,2,10,34.22,0,0,0.643,0.911,2.05,0,1.6823
20,3,11,0.0,0,0,1.119,0.983,5.7,0,1.0
9,0,9,48.73,0,0,1.188,1.03,0.5,0,1.5765
19,2,3,0.0,0,0,0.992,0.983,2.28,0,1.0
17,6,8,23.27,0,1,0.756,1.025,2.12,0,1.9587
3,2,12,28.15,0,0,0.692,0.747,3.84,0,1.6058
23,6,2,22.3,0,0,1.298,0.846,21.7,0,1.1837
4,4,4,34.57,0,0,1.384,1.275,29.99,0,1.2743
4,5,10,64.88,0,0,1.133,1.231,18.08,0,2.0878
11,4,4,30.41,1,0,1.168,1.08,4.21,0,1.8348
2,2,6,29.31,1,1,0.722,0.697,26.88,0,2.3115
7,5,3,66.92,0,1,0.754,0.867,1.95,0,2.3787
21,5,12,23.33,0,0,1.194,0.82,13.83,0,1.2414
1,4,1,14.94,1,0,0.871,1.101,6.2,0,1.6114
17,6,10,5.73,2,0,0.685,1.134,7.19,0,2.1457
8,6,8,62.47,1,1,0.551,1.002,14.67,0,2.7619
12,6,9,26.37,1,0,0.787,1.257,10.08,0,1.9225
6,2,7,42.24,1,0,0.795,0.921,1.21,1,2.6021
9,2,9,39.22,0,1,0.992,0.919,15.15,0,1.9806
8,5,6,63.12,0,0,0.86,0.74,4.69,0,1.8475
21,0,3,6.63,0,0,0.662,0.915,12.43,0,1.1351
14,0,11,8.26,1,0,0.818,1.309,7.99,0,1.6503
4,3,9,51.59,0,0,1.268,1.155,2.84,0,1.6341
11,0,1,35.63,1,0,1.257,0.96,9.37,0,1.7511
0,1,1,32.6,0,0,1.184,1.065,1.79,0,1.503
11,1,2,28.56,0,0,0.885,1.043,31.95,0,1.6747
21,4,11,0.0,0,1,0.83,1.002,12.02,0,1.484
5,5,4,76.14,0,0,1.299,1.097,10.2,0,1.967
18,1,3,7.32,0,0,1.37,1.146,46.93,0,1.0404
18,0,1,0.0,0,0,1.283,1.233,16.11,0,1.0
15,5,7,29.09,2,0,0.714,1.077,0.75,0,2.4319
18,3,12,0.0,0,1,0.98,0.766,1.19,0,1.5028
2,2,4,40.19,1,1,0.838,0.921,4.68,1,2.9032
22,3,12,6.29,2,1,0.907,1.004,16.69,1,2.7886
9,0,11,29.36,0,1,1.132,1.078,11.32,0,1.9518
17,0,1,0.0,2,0,0.782,1.306,1.22,0,1.753
12,0,6,33.27,0,0,0.663,1.13,4.28,0,1.6885
17,4,6,0.0,0,1,0.741,0.997,8.35,0,1.7688
2,1,1,34.53,0,0,0.874,1.225,4.86,0,1.631
22,0,7,0.0,0,1,0.495,0.759,10.91,0,1.6439
2,2,8,42.63,1,0,0.696,1.172,3.51,0,2.4082
22,1,5,5.55,0,1,0.947,1.087,4.61,0,1.489
11,1,10,29.87,0,1,0.745,0.843,1.55,0,2.0555
19,4,11,0.0,1,1,0.689,0.796,7.6,0,1.8338
6,3,7,55.81,1,0,0.475,1.175,3.98,0,2.4397
23,5,8,35.93,1,0,1.016,0.789,2.15,0,1.852
7,1,7,51.44,0,0,1.007,0.95,12.04,0,1.711
8,1,3,57.57,0,0,0.878,1.084,4.32,0,1.951
13,0,10,20.31,0,0,0.437,0.906,1.42,1,1.8896
4,2,12,48.91,0,0,1.304,1.043,0.5,0,1.5793
20,0,10,0.0,1,0,0.226,1.243,0.5,0,1.7044
18,2,2,0.0,2,0,0.921,0.906,3.0,1,2.2123
20,1,9,0.0,2,0,0.918,0.84,8.24,0,1.7261
15,2,5,0.0,1,1,0.802,1.049,6.2,0,1.8859
23,0,12,11.2,0,0,1.29,0.891,4.27,0,1.0
11,0,9,30.33,1,0,1.095,1.172,14.55,0,1.8934
20,3,4,0.0,0,0,1.415,1.212,4.48,0,1.0
3,4,11,48.72,1,1,0.749,0.884,0.52,0,2.4563
7,3,1,51.24,2,1,0.518,0.979,4.31,0,3.2828
6,1,8,44.71,1,0,0.85,1.2,2.63,0,2.3052
14,2,5,0.0,1,0,0.991,0.895,25.59,0,1.1952
5,0,4,52.99,1,0,0.617,0.948,11.43,0,2.3852
4,0,9,37.07,0,0,1.23,1.026,4.36,0,1.3859
13,0,9,10.2,0,0,1.187,0.875,14.34,0,1.0
20,5,2,13.36,2,0,1.161,0.918,3.8,0,1.7165
12,0,1,12.53,0,0,1.232,0.967,3.9,0,1.1196
9,5,8,52.1,2,0,0.898,0.991,4.37,0,2.5067
17,1,9,0.0,0,0,0.825,0.975,3.82,0,1.0982
3,4,11,42.68,0,1,1.216,0.863,1.94,0,2.0309
7,3,4,52.32,0,0,0.653,0.896,5.18,0,2.1227
